txn_id,stage,event_time,success,error_code
TX103759,amount_entered,2025-08-29 15:02:31.001158,,
TX103759,pin_entered,2025-08-29 15:02:48.001158,,
TX103759,bank_auth,2025-08-29 15:02:53.001158,,
TX103759,completed,2025-08-29 15:02:54.001158,True,
TX103760,init,2025-08-11 15:47:52.001158,,
TX103760,amount_entered,2025-08-11 15:47:56.001158,,
TX103760,pin_entered,2025-08-11 15:48:18.001158,,
TX103760,bank_auth,2025-08-11 15:48:39.001158,,
TX103760,completed,2025-08-11 15:48:43.001158,True,
TX103761,init,2025-07-27 19:06:57.001158,,
TX103761,amount_entered,2025-07-27 19:07:08.001158,,
TX103761,pin_entered,2025-07-27 19:07:17.001158,,
TX103761,fail_before_bank,2025-07-27 19:07:42.001158,False,USER_ABORT
TX103762,init,2025-08-11 11:37:35.001158,,
TX103762,amount_entered,2025-08-11 11:37:39.001158,,
TX103762,pin_entered,2025-08-11 11:37:51.001158,,
TX103762,bank_auth,2025-08-11 11:38:18.001158,,
TX103762,completed,2025-08-11 11:38:24.001158,False,INCORRECT_PIN
TX103763,init,2025-07-18 07:03:22.001158,,
TX103763,amount_entered,2025-07-18 07:03:30.001158,,
TX103763,pin_entered,2025-07-18 07:03:40.001158,,
TX103763,bank_auth,2025-07-18 07:04:02.001158,,
TX103763,completed,2025-07-18 07:04:11.001158,True,
TX103764,init,2025-08-13 10:24:17.001158,,
TX103764,amount_entered,2025-08-13 10:24:22.001158,,
TX103764,pin_entered,2025-08-13 10:24:36.001158,,
TX103764,bank_auth,2025-08-13 10:25:04.001158,,
TX103764,completed,2025-08-13 10:25:13.001158,False,BANK_DOWN
TX103765,init,2025-07-15 22:05:55.001158,,
TX103765,amount_entered,2025-07-15 22:06:07.001158,,
TX103765,pin_entered,2025-07-15 22:06:19.001158,,
TX103765,bank_auth,2025-07-15 22:06:33.001158,,
TX103765,completed,2025-07-15 22:06:35.001158,True,
TX103766,init,2025-08-19 06:03:14.001158,,
TX103766,amount_entered,2025-08-19 06:03:19.001158,,
TX103766,abandoned_after_amount,2025-08-19 06:03:26.001158,False,UPI_LIMIT_EXCEEDED
TX103767,init,2025-07-30 23:13:39.001158,,
TX103767,amount_entered,2025-07-30 23:13:57.001158,,
TX103767,pin_entered,2025-07-30 23:14:10.001158,,
TX103767,bank_auth,2025-07-30 23:14:26.001158,,
TX103767,completed,2025-07-30 23:14:29.001158,False,BANK_DOWN
TX103768,init,2025-07-10 06:02:24.001158,,
TX103768,amount_entered,2025-07-10 06:02:30.001158,,
TX103768,pin_entered,2025-07-10 06:02:42.001158,,
TX103768,fail_before_bank,2025-07-10 06:02:47.001158,False,USER_ABORT
TX103769,init,2025-08-16 06:20:59.001158,,
TX103769,amount_entered,2025-08-16 06:21:14.001158,,
TX103769,pin_entered,2025-08-16 06:21:19.001158,,
TX103769,bank_auth,2025-08-16 06:21:29.001158,,
TX103769,completed,2025-08-16 06:21:31.001158,True,
TX103770,init,2025-08-13 00:38:52.001158,,
TX103770,amount_entered,2025-08-13 00:38:56.001158,,
TX103770,pin_entered,2025-08-13 00:39:07.001158,,
TX103770,bank_auth,2025-08-13 00:39:25.001158,,
TX103770,completed,2025-08-13 00:39:28.001158,False,NETWORK_TIMEOUT
TX103771,init,2025-07-04 01:07:45.001158,,
TX103771,amount_entered,2025-07-04 01:07:54.001158,,
TX103771,pin_entered,2025-07-04 01:08:04.001158,,
TX103771,bank_auth,2025-07-04 01:08:28.001158,,
TX103771,completed,2025-07-04 01:08:35.001158,True,
TX103772,init,2025-07-21 16:22:41.001158,,
TX103772,amount_entered,2025-07-21 16:22:44.001158,,
TX103772,pin_entered,2025-07-21 16:23:07.001158,,
TX103772,bank_auth,2025-07-21 16:23:25.001158,,
TX103772,completed,2025-07-21 16:23:27.001158,False,UPI_LIMIT_EXCEEDED
TX103773,init,2025-08-11 04:17:31.001158,,
TX103773,amount_entered,2025-08-11 04:17:42.001158,,
TX103773,pin_entered,2025-08-11 04:17:49.001158,,
TX103773,bank_auth,2025-08-11 04:17:53.001158,,
TX103773,completed,2025-08-11 04:17:59.001158,True,
TX103774,init,2025-07-27 10:02:12.001158,,
TX103774,amount_entered,2025-07-27 10:02:28.001158,,
TX103774,pin_entered,2025-07-27 10:02:39.001158,,
TX103774,bank_auth,2025-07-27 10:02:57.001158,,
TX103774,completed,2025-07-27 10:03:01.001158,True,
TX103775,init,2025-08-15 06:57:13.001158,,
TX103775,amount_entered,2025-08-15 06:57:21.001158,,
TX103775,pin_entered,2025-08-15 06:57:42.001158,,
TX103775,bank_auth,2025-08-15 06:57:50.001158,,
TX103775,completed,2025-08-15 06:57:52.001158,True,
TX103776,init,2025-07-24 04:59:26.001158,,
TX103776,amount_entered,2025-07-24 04:59:42.001158,,
TX103776,abandoned_after_amount,2025-07-24 04:59:49.001158,False,USER_ABORT
TX103777,init,2025-07-04 23:16:29.001158,,
TX103777,amount_entered,2025-07-04 23:16:35.001158,,
TX103777,pin_entered,2025-07-04 23:16:56.001158,,
TX103777,fail_before_bank,2025-07-04 23:17:22.001158,False,NETWORK_TIMEOUT
TX103778,init,2025-07-30 03:58:04.001158,,
TX103778,amount_entered,2025-07-30 03:58:20.001158,,
TX103778,pin_entered,2025-07-30 03:58:42.001158,,
TX103778,bank_auth,2025-07-30 03:58:57.001158,,
TX103778,completed,2025-07-30 03:59:03.001158,False,BANK_DOWN
TX103779,init,2025-07-30 22:27:05.001158,,
TX103779,amount_entered,2025-07-30 22:27:21.001158,,
TX103779,pin_entered,2025-07-30 22:27:35.001158,,
TX103779,bank_auth,2025-07-30 22:28:01.001158,,
TX103779,completed,2025-07-30 22:28:06.001158,False,INCORRECT_PIN
TX103780,init,2025-08-23 16:11:02.001158,,
TX103780,amount_entered,2025-08-23 16:11:21.001158,,
TX103780,pin_entered,2025-08-23 16:11:26.001158,,
TX103780,bank_auth,2025-08-23 16:11:37.001158,,
TX103780,completed,2025-08-23 16:11:44.001158,True,
TX103781,init,2025-08-18 14:51:02.001158,,
TX103781,amount_entered,2025-08-18 14:51:09.001158,,
TX103781,pin_entered,2025-08-18 14:51:26.001158,,
TX103781,fail_before_bank,2025-08-18 14:51:30.001158,False,NETWORK_TIMEOUT
TX103782,init,2025-08-24 13:16:20.001158,,
TX103782,amount_entered,2025-08-24 13:16:23.001158,,
TX103782,abandoned_after_amount,2025-08-24 13:16:41.001158,False,USER_ABORT
TX103783,init,2025-08-17 04:10:20.001158,,
TX103783,amount_entered,2025-08-17 04:10:25.001158,,
TX103783,pin_entered,2025-08-17 04:10:35.001158,,
TX103783,fail_before_bank,2025-08-17 04:10:38.001158,False,NETWORK_TIMEOUT
TX103784,init,2025-07-06 14:27:17.001158,,
TX103784,amount_entered,2025-07-06 14:27:21.001158,,
TX103784,pin_entered,2025-07-06 14:27:33.001158,,
TX103784,bank_auth,2025-07-06 14:27:39.001158,,
TX103784,completed,2025-07-06 14:27:40.001158,False,USER_ABORT
TX103785,init,2025-08-17 03:15:41.001158,,
TX103785,amount_entered,2025-08-17 03:15:49.001158,,
TX103785,pin_entered,2025-08-17 03:16:05.001158,,
TX103785,fail_before_bank,2025-08-17 03:16:28.001158,False,USER_ABORT
TX103786,init,2025-07-11 23:24:02.001158,,
TX103786,amount_entered,2025-07-11 23:24:21.001158,,
TX103786,pin_entered,2025-07-11 23:24:24.001158,,
TX103786,bank_auth,2025-07-11 23:24:35.001158,,
TX103786,completed,2025-07-11 23:24:39.001158,False,NETWORK_TIMEOUT
TX103787,init,2025-07-29 06:05:34.001158,,
TX103787,amount_entered,2025-07-29 06:05:45.001158,,
TX103787,pin_entered,2025-07-29 06:06:08.001158,,
TX103787,bank_auth,2025-07-29 06:06:16.001158,,
TX103787,completed,2025-07-29 06:06:22.001158,True,
TX103788,init,2025-07-03 14:27:04.001158,,
TX103788,amount_entered,2025-07-03 14:27:23.001158,,
TX103788,pin_entered,2025-07-03 14:27:41.001158,,
TX103788,bank_auth,2025-07-03 14:27:59.001158,,
TX103788,completed,2025-07-03 14:28:07.001158,True,
TX103789,init,2025-07-14 02:53:12.001158,,
TX103789,amount_entered,2025-07-14 02:53:17.001158,,
TX103789,pin_entered,2025-07-14 02:53:41.001158,,
TX103789,bank_auth,2025-07-14 02:54:00.001158,,
TX103789,completed,2025-07-14 02:54:06.001158,False,NETWORK_TIMEOUT
TX103790,init,2025-08-04 00:24:51.001158,,
TX103790,amount_entered,2025-08-04 00:25:02.001158,,
TX103790,pin_entered,2025-08-04 00:25:06.001158,,
TX103790,bank_auth,2025-08-04 00:25:19.001158,,
TX103790,completed,2025-08-04 00:25:22.001158,False,USER_ABORT
TX103791,init,2025-07-24 09:45:47.001158,,
TX103791,amount_entered,2025-07-24 09:45:58.001158,,
TX103791,pin_entered,2025-07-24 09:46:01.001158,,
TX103791,fail_before_bank,2025-07-24 09:46:28.001158,False,USER_ABORT
TX103792,init,2025-07-11 04:28:21.001158,,
TX103792,amount_entered,2025-07-11 04:28:38.001158,,
TX103792,pin_entered,2025-07-11 04:28:57.001158,,
TX103792,fail_before_bank,2025-07-11 04:29:02.001158,False,USER_ABORT
TX103793,init,2025-08-01 08:53:20.001158,,
TX103793,amount_entered,2025-08-01 08:53:39.001158,,
TX103793,pin_entered,2025-08-01 08:53:43.001158,,
TX103793,bank_auth,2025-08-01 08:54:05.001158,,
TX103793,completed,2025-08-01 08:54:08.001158,True,
TX103794,init,2025-08-27 16:38:14.001158,,
TX103794,amount_entered,2025-08-27 16:38:26.001158,,
TX103794,pin_entered,2025-08-27 16:38:40.001158,,
TX103794,bank_auth,2025-08-27 16:38:50.001158,,
TX103794,completed,2025-08-27 16:38:51.001158,False,INCORRECT_PIN
TX103795,init,2025-08-29 22:09:34.001158,,
TX103795,amount_entered,2025-08-29 22:09:37.001158,,
TX103795,pin_entered,2025-08-29 22:09:49.001158,,
TX103795,bank_auth,2025-08-29 22:10:14.001158,,
TX103795,completed,2025-08-29 22:10:16.001158,True,
TX103796,init,2025-08-28 12:15:48.001158,,
TX103796,amount_entered,2025-08-28 12:15:50.001158,,
TX103796,pin_entered,2025-08-28 12:15:54.001158,,
TX103796,bank_auth,2025-08-28 12:16:08.001158,,
TX103796,completed,2025-08-28 12:16:09.001158,True,
TX103797,init,2025-08-19 06:35:36.001158,,
TX103797,amount_entered,2025-08-19 06:35:40.001158,,
TX103797,pin_entered,2025-08-19 06:36:01.001158,,
TX103797,bank_auth,2025-08-19 06:36:25.001158,,
TX103797,completed,2025-08-19 06:36:31.001158,False,INCORRECT_PIN
TX103798,init,2025-08-19 15:43:02.001158,,
TX103798,amount_entered,2025-08-19 15:43:14.001158,,
TX103798,pin_entered,2025-08-19 15:43:18.001158,,
TX103798,fail_before_bank,2025-08-19 15:43:23.001158,False,NETWORK_TIMEOUT
TX103799,init,2025-07-20 19:16:01.001158,,
TX103799,amount_entered,2025-07-20 19:16:08.001158,,
TX103799,pin_entered,2025-07-20 19:16:21.001158,,
TX103799,bank_auth,2025-07-20 19:16:45.001158,,
TX103799,completed,2025-07-20 19:16:47.001158,True,
TX103800,init,2025-08-29 20:52:34.001158,,
TX103800,amount_entered,2025-08-29 20:52:53.001158,,
TX103800,pin_entered,2025-08-29 20:53:12.001158,,
TX103800,bank_auth,2025-08-29 20:53:23.001158,,
TX103800,completed,2025-08-29 20:53:27.001158,False,BANK_DOWN
TX103801,init,2025-08-02 20:54:45.001158,,
TX103801,amount_entered,2025-08-02 20:54:57.001158,,
TX103801,pin_entered,2025-08-02 20:55:01.001158,,
TX103801,bank_auth,2025-08-02 20:55:12.001158,,
TX103801,completed,2025-08-02 20:55:20.001158,True,
TX103802,init,2025-08-13 21:13:17.001158,,
TX103802,amount_entered,2025-08-13 21:13:24.001158,,
TX103802,pin_entered,2025-08-13 21:13:27.001158,,
TX103802,bank_auth,2025-08-13 21:13:55.001158,,
TX103802,completed,2025-08-13 21:14:00.001158,True,
TX103803,init,2025-08-08 15:15:39.001158,,
TX103803,amount_entered,2025-08-08 15:15:54.001158,,
TX103803,pin_entered,2025-08-08 15:16:08.001158,,
TX103803,bank_auth,2025-08-08 15:16:16.001158,,
TX103803,completed,2025-08-08 15:16:19.001158,True,
TX103804,init,2025-08-17 16:54:32.001158,,
TX103804,amount_entered,2025-08-17 16:54:45.001158,,
TX103804,pin_entered,2025-08-17 16:54:57.001158,,
TX103804,bank_auth,2025-08-17 16:55:05.001158,,
TX103804,completed,2025-08-17 16:55:11.001158,True,
TX103805,init,2025-08-26 14:19:56.001158,,
TX103805,amount_entered,2025-08-26 14:20:02.001158,,
TX103805,abandoned_after_amount,2025-08-26 14:20:13.001158,False,UPI_LIMIT_EXCEEDED
TX103806,init,2025-07-20 03:25:33.001158,,
TX103806,amount_entered,2025-07-20 03:25:45.001158,,
TX103806,abandoned_after_amount,2025-07-20 03:26:01.001158,False,UPI_LIMIT_EXCEEDED
TX103807,init,2025-08-09 05:48:14.001158,,
TX103807,amount_entered,2025-08-09 05:48:29.001158,,
TX103807,pin_entered,2025-08-09 05:48:50.001158,,
TX103807,bank_auth,2025-08-09 05:49:10.001158,,
TX103807,completed,2025-08-09 05:49:14.001158,True,
TX103808,init,2025-08-02 16:54:38.001158,,
TX103808,amount_entered,2025-08-02 16:54:48.001158,,
TX103808,pin_entered,2025-08-02 16:54:53.001158,,
TX103808,bank_auth,2025-08-02 16:55:02.001158,,
TX103808,completed,2025-08-02 16:55:06.001158,True,
TX103809,init,2025-08-17 09:13:05.001158,,
TX103809,amount_entered,2025-08-17 09:13:10.001158,,
TX103809,pin_entered,2025-08-17 09:13:17.001158,,
TX103809,bank_auth,2025-08-17 09:13:26.001158,,
TX103809,completed,2025-08-17 09:13:27.001158,True,
TX103810,init,2025-07-30 09:56:54.001158,,
TX103810,amount_entered,2025-07-30 09:57:08.001158,,
TX103810,pin_entered,2025-07-30 09:57:27.001158,,
TX103810,bank_auth,2025-07-30 09:57:54.001158,,
TX103810,completed,2025-07-30 09:57:56.001158,True,
TX103811,init,2025-07-13 07:03:32.001158,,
TX103811,amount_entered,2025-07-13 07:03:40.001158,,
TX103811,pin_entered,2025-07-13 07:04:01.001158,,
TX103811,fail_before_bank,2025-07-13 07:04:15.001158,False,USER_ABORT
TX103812,init,2025-08-05 18:49:00.001158,,
TX103812,amount_entered,2025-08-05 18:49:13.001158,,
TX103812,pin_entered,2025-08-05 18:49:29.001158,,
TX103812,fail_before_bank,2025-08-05 18:49:58.001158,False,NETWORK_TIMEOUT
TX103813,init,2025-08-17 06:27:52.001158,,
TX103813,amount_entered,2025-08-17 06:28:08.001158,,
TX103813,abandoned_after_amount,2025-08-17 06:28:24.001158,False,USER_ABORT
TX103814,init,2025-07-16 01:41:22.001158,,
TX103814,amount_entered,2025-07-16 01:41:28.001158,,
TX103814,abandoned_after_amount,2025-07-16 01:41:48.001158,False,UPI_LIMIT_EXCEEDED
TX103815,init,2025-08-08 10:01:42.001158,,
TX103815,amount_entered,2025-08-08 10:01:48.001158,,
TX103815,pin_entered,2025-08-08 10:02:07.001158,,
TX103815,bank_auth,2025-08-08 10:02:27.001158,,
TX103815,completed,2025-08-08 10:02:36.001158,False,INCORRECT_PIN
TX103816,init,2025-07-20 18:25:07.001158,,
TX103816,amount_entered,2025-07-20 18:25:24.001158,,
TX103816,pin_entered,2025-07-20 18:25:34.001158,,
TX103816,bank_auth,2025-07-20 18:25:53.001158,,
TX103816,completed,2025-07-20 18:26:02.001158,False,BANK_DOWN
TX103817,init,2025-08-18 06:59:32.001158,,
TX103817,amount_entered,2025-08-18 06:59:51.001158,,
TX103817,pin_entered,2025-08-18 06:59:59.001158,,
TX103817,bank_auth,2025-08-18 07:00:13.001158,,
TX103817,completed,2025-08-18 07:00:16.001158,True,
TX103818,init,2025-08-13 12:47:56.001158,,
TX103818,amount_entered,2025-08-13 12:48:13.001158,,
TX103818,pin_entered,2025-08-13 12:48:19.001158,,
TX103818,fail_before_bank,2025-08-13 12:48:43.001158,False,NETWORK_TIMEOUT
TX103819,init,2025-07-26 01:33:12.001158,,
TX103819,amount_entered,2025-07-26 01:33:15.001158,,
TX103819,pin_entered,2025-07-26 01:33:27.001158,,
TX103819,bank_auth,2025-07-26 01:33:40.001158,,
TX103819,completed,2025-07-26 01:33:46.001158,True,
TX103820,init,2025-07-12 09:48:00.001158,,
TX103820,amount_entered,2025-07-12 09:48:10.001158,,
TX103820,pin_entered,2025-07-12 09:48:33.001158,,
TX103820,bank_auth,2025-07-12 09:48:40.001158,,
TX103820,completed,2025-07-12 09:48:43.001158,False,UPI_LIMIT_EXCEEDED
TX103821,init,2025-08-04 02:33:12.001158,,
TX103821,amount_entered,2025-08-04 02:33:25.001158,,
TX103821,pin_entered,2025-08-04 02:33:43.001158,,
TX103821,bank_auth,2025-08-04 02:33:58.001158,,
TX103821,completed,2025-08-04 02:34:06.001158,True,
TX103822,init,2025-08-01 00:05:01.001158,,
TX103822,amount_entered,2025-08-01 00:05:18.001158,,
TX103822,pin_entered,2025-08-01 00:05:36.001158,,
TX103822,bank_auth,2025-08-01 00:05:48.001158,,
TX103822,completed,2025-08-01 00:05:49.001158,True,
TX103823,init,2025-07-18 20:24:31.001158,,
TX103823,amount_entered,2025-07-18 20:24:36.001158,,
TX103823,pin_entered,2025-07-18 20:24:52.001158,,
TX103823,bank_auth,2025-07-18 20:25:14.001158,,
TX103823,completed,2025-07-18 20:25:15.001158,True,
TX103824,init,2025-07-24 02:24:08.001158,,
TX103824,amount_entered,2025-07-24 02:24:13.001158,,
TX103824,pin_entered,2025-07-24 02:24:37.001158,,
TX103824,bank_auth,2025-07-24 02:24:50.001158,,
TX103824,completed,2025-07-24 02:24:52.001158,True,
TX103825,init,2025-07-22 04:02:54.001158,,
TX103825,amount_entered,2025-07-22 04:03:09.001158,,
TX103825,pin_entered,2025-07-22 04:03:25.001158,,
TX103825,fail_before_bank,2025-07-22 04:03:42.001158,False,NETWORK_TIMEOUT
TX103826,init,2025-07-15 17:38:23.001158,,
TX103826,amount_entered,2025-07-15 17:38:26.001158,,
TX103826,pin_entered,2025-07-15 17:38:33.001158,,
TX103826,bank_auth,2025-07-15 17:38:41.001158,,
TX103826,completed,2025-07-15 17:38:50.001158,True,
TX103827,init,2025-08-23 08:19:51.001158,,
TX103827,amount_entered,2025-08-23 08:20:01.001158,,
TX103827,pin_entered,2025-08-23 08:20:04.001158,,
TX103827,bank_auth,2025-08-23 08:20:23.001158,,
TX103827,completed,2025-08-23 08:20:31.001158,True,
TX103828,init,2025-08-18 22:01:32.001158,,
TX103828,amount_entered,2025-08-18 22:01:39.001158,,
TX103828,pin_entered,2025-08-18 22:01:48.001158,,
TX103828,bank_auth,2025-08-18 22:01:55.001158,,
TX103828,completed,2025-08-18 22:01:59.001158,True,
TX103829,init,2025-07-04 11:33:54.001158,,
TX103829,amount_entered,2025-07-04 11:34:13.001158,,
TX103829,pin_entered,2025-07-04 11:34:20.001158,,
TX103829,fail_before_bank,2025-07-04 11:34:26.001158,False,NETWORK_TIMEOUT
TX103830,init,2025-07-27 04:06:39.001158,,
TX103830,abandoned_after_init,2025-07-27 04:06:53.001158,False,USER_ABORT
TX103831,init,2025-08-16 01:14:00.001158,,
TX103831,abandoned_after_init,2025-08-16 01:14:14.001158,False,USER_ABORT
TX103832,init,2025-08-31 05:38:33.001158,,
TX103832,amount_entered,2025-08-31 05:38:52.001158,,
TX103832,pin_entered,2025-08-31 05:39:09.001158,,
TX103832,bank_auth,2025-08-31 05:39:28.001158,,
TX103832,completed,2025-08-31 05:39:29.001158,True,
TX103833,init,2025-07-04 19:44:29.001158,,
TX103833,amount_entered,2025-07-04 19:44:34.001158,,
TX103833,pin_entered,2025-07-04 19:44:56.001158,,
TX103833,bank_auth,2025-07-04 19:45:18.001158,,
TX103833,completed,2025-07-04 19:45:23.001158,True,
TX103834,init,2025-08-27 11:33:25.001158,,
TX103834,amount_entered,2025-08-27 11:33:36.001158,,
TX103834,abandoned_after_amount,2025-08-27 11:33:50.001158,False,UPI_LIMIT_EXCEEDED
TX103835,init,2025-08-11 19:18:58.001158,,
TX103835,amount_entered,2025-08-11 19:19:07.001158,,
TX103835,pin_entered,2025-08-11 19:19:22.001158,,
TX103835,bank_auth,2025-08-11 19:19:32.001158,,
TX103835,completed,2025-08-11 19:19:37.001158,True,
TX103836,init,2025-09-01 02:51:46.001158,,
TX103836,amount_entered,2025-09-01 02:52:04.001158,,
TX103836,pin_entered,2025-09-01 02:52:15.001158,,
TX103836,bank_auth,2025-09-01 02:52:38.001158,,
TX103836,completed,2025-09-01 02:52:39.001158,True,
TX103837,init,2025-07-19 12:42:00.001158,,
TX103837,amount_entered,2025-07-19 12:42:09.001158,,
TX103837,pin_entered,2025-07-19 12:42:32.001158,,
TX103837,bank_auth,2025-07-19 12:42:53.001158,,
TX103837,completed,2025-07-19 12:42:57.001158,True,
TX103838,init,2025-08-30 12:51:22.001158,,
TX103838,amount_entered,2025-08-30 12:51:33.001158,,
TX103838,pin_entered,2025-08-30 12:51:55.001158,,
TX103838,bank_auth,2025-08-30 12:52:09.001158,,
TX103838,completed,2025-08-30 12:52:12.001158,True,
TX103839,init,2025-07-05 10:05:03.001158,,
TX103839,abandoned_after_init,2025-07-05 10:05:07.001158,False,USER_ABORT
TX103840,init,2025-07-03 07:17:42.001158,,
TX103840,amount_entered,2025-07-03 07:17:48.001158,,
TX103840,pin_entered,2025-07-03 07:17:53.001158,,
TX103840,bank_auth,2025-07-03 07:18:09.001158,,
TX103840,completed,2025-07-03 07:18:12.001158,False,INCORRECT_PIN
TX103841,init,2025-07-20 09:22:27.001158,,
TX103841,amount_entered,2025-07-20 09:22:44.001158,,
TX103841,pin_entered,2025-07-20 09:22:57.001158,,
TX103841,bank_auth,2025-07-20 09:23:17.001158,,
TX103841,completed,2025-07-20 09:23:23.001158,True,
TX103842,init,2025-08-15 13:46:30.001158,,
TX103842,amount_entered,2025-08-15 13:46:33.001158,,
TX103842,pin_entered,2025-08-15 13:46:47.001158,,
TX103842,bank_auth,2025-08-15 13:47:03.001158,,
TX103842,completed,2025-08-15 13:47:05.001158,True,
TX103843,init,2025-07-13 04:52:31.001158,,
TX103843,amount_entered,2025-07-13 04:52:49.001158,,
TX103843,pin_entered,2025-07-13 04:53:01.001158,,
TX103843,bank_auth,2025-07-13 04:53:07.001158,,
TX103843,completed,2025-07-13 04:53:15.001158,True,
TX103844,init,2025-08-01 21:31:03.001158,,
TX103844,amount_entered,2025-08-01 21:31:10.001158,,
TX103844,pin_entered,2025-08-01 21:31:16.001158,,
TX103844,bank_auth,2025-08-01 21:31:31.001158,,
TX103844,completed,2025-08-01 21:31:40.001158,True,
TX103845,init,2025-07-25 22:44:00.001158,,
TX103845,amount_entered,2025-07-25 22:44:19.001158,,
TX103845,pin_entered,2025-07-25 22:44:25.001158,,
TX103845,bank_auth,2025-07-25 22:44:47.001158,,
TX103845,completed,2025-07-25 22:44:52.001158,False,UPI_LIMIT_EXCEEDED
TX103846,init,2025-07-15 19:42:59.001158,,
TX103846,amount_entered,2025-07-15 19:43:01.001158,,
TX103846,pin_entered,2025-07-15 19:43:24.001158,,
TX103846,bank_auth,2025-07-15 19:43:33.001158,,
TX103846,completed,2025-07-15 19:43:36.001158,False,NETWORK_TIMEOUT
TX103847,init,2025-07-13 11:17:40.001158,,
TX103847,amount_entered,2025-07-13 11:17:43.001158,,
TX103847,pin_entered,2025-07-13 11:18:07.001158,,
TX103847,bank_auth,2025-07-13 11:18:14.001158,,
TX103847,completed,2025-07-13 11:18:21.001158,True,
TX103848,init,2025-07-22 13:24:46.001158,,
TX103848,amount_entered,2025-07-22 13:25:01.001158,,
TX103848,pin_entered,2025-07-22 13:25:25.001158,,
TX103848,bank_auth,2025-07-22 13:25:32.001158,,
TX103848,completed,2025-07-22 13:25:37.001158,False,USER_ABORT
TX103849,init,2025-07-21 03:30:14.001158,,
TX103849,amount_entered,2025-07-21 03:30:29.001158,,
TX103849,pin_entered,2025-07-21 03:30:39.001158,,
TX103849,bank_auth,2025-07-21 03:30:50.001158,,
TX103849,completed,2025-07-21 03:30:59.001158,True,
TX103850,init,2025-08-17 20:52:35.001158,,
TX103850,amount_entered,2025-08-17 20:52:41.001158,,
TX103850,pin_entered,2025-08-17 20:52:58.001158,,
TX103850,bank_auth,2025-08-17 20:53:11.001158,,
TX103850,completed,2025-08-17 20:53:18.001158,True,
TX103851,init,2025-07-15 15:05:16.001158,,
TX103851,amount_entered,2025-07-15 15:05:29.001158,,
TX103851,pin_entered,2025-07-15 15:05:49.001158,,
TX103851,bank_auth,2025-07-15 15:05:57.001158,,
TX103851,completed,2025-07-15 15:06:02.001158,True,
TX103852,init,2025-07-28 14:51:09.001158,,
TX103852,amount_entered,2025-07-28 14:51:20.001158,,
TX103852,pin_entered,2025-07-28 14:51:23.001158,,
TX103852,bank_auth,2025-07-28 14:51:42.001158,,
TX103852,completed,2025-07-28 14:51:43.001158,True,
TX103853,init,2025-08-02 15:23:25.001158,,
TX103853,amount_entered,2025-08-02 15:23:41.001158,,
TX103853,pin_entered,2025-08-02 15:24:02.001158,,
TX103853,bank_auth,2025-08-02 15:24:11.001158,,
TX103853,completed,2025-08-02 15:24:17.001158,True,
TX103854,init,2025-08-12 02:07:49.001158,,
TX103854,amount_entered,2025-08-12 02:07:51.001158,,
TX103854,pin_entered,2025-08-12 02:08:06.001158,,
TX103854,bank_auth,2025-08-12 02:08:28.001158,,
TX103854,completed,2025-08-12 02:08:32.001158,True,
TX103855,init,2025-08-05 01:56:20.001158,,
TX103855,amount_entered,2025-08-05 01:56:25.001158,,
TX103855,pin_entered,2025-08-05 01:56:31.001158,,
TX103855,bank_auth,2025-08-05 01:56:38.001158,,
TX103855,completed,2025-08-05 01:56:46.001158,True,
TX103856,init,2025-07-31 03:21:03.001158,,
TX103856,amount_entered,2025-07-31 03:21:12.001158,,
TX103856,pin_entered,2025-07-31 03:21:29.001158,,
TX103856,bank_auth,2025-07-31 03:21:52.001158,,
TX103856,completed,2025-07-31 03:22:01.001158,False,BANK_DOWN
TX103857,init,2025-08-05 22:57:04.001158,,
TX103857,amount_entered,2025-08-05 22:57:09.001158,,
TX103857,pin_entered,2025-08-05 22:57:22.001158,,
TX103857,bank_auth,2025-08-05 22:57:39.001158,,
TX103857,completed,2025-08-05 22:57:46.001158,False,NETWORK_TIMEOUT
TX103858,init,2025-07-08 06:21:35.001158,,
TX103858,amount_entered,2025-07-08 06:21:46.001158,,
TX103858,pin_entered,2025-07-08 06:22:03.001158,,
TX103858,bank_auth,2025-07-08 06:22:06.001158,,
TX103858,completed,2025-07-08 06:22:11.001158,True,
TX103859,init,2025-07-20 08:51:14.001158,,
TX103859,amount_entered,2025-07-20 08:51:28.001158,,
TX103859,pin_entered,2025-07-20 08:51:49.001158,,
TX103859,bank_auth,2025-07-20 08:51:56.001158,,
TX103859,completed,2025-07-20 08:52:03.001158,False,BANK_DOWN
TX103860,init,2025-07-04 06:52:07.001158,,
TX103860,amount_entered,2025-07-04 06:52:15.001158,,
TX103860,pin_entered,2025-07-04 06:52:26.001158,,
TX103860,fail_before_bank,2025-07-04 06:52:50.001158,False,USER_ABORT
TX103861,init,2025-07-06 08:25:00.001158,,
TX103861,amount_entered,2025-07-06 08:25:19.001158,,
TX103861,abandoned_after_amount,2025-07-06 08:25:42.001158,False,USER_ABORT
TX103862,init,2025-07-31 09:30:58.001158,,
TX103862,amount_entered,2025-07-31 09:31:17.001158,,
TX103862,pin_entered,2025-07-31 09:31:27.001158,,
TX103862,bank_auth,2025-07-31 09:31:38.001158,,
TX103862,completed,2025-07-31 09:31:44.001158,True,
TX103863,init,2025-08-20 23:23:29.001158,,
TX103863,amount_entered,2025-08-20 23:23:45.001158,,
